cnpj,nome_credor,rubrica,acao,pago_R$,empenhos,semantic_class,confidence,object_evidence,source,method_note
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,CONSTRUÇÃO E MANUTENÇÃO DO CAPS 1,4174.58,8,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
34637297000112,LIFE CARE DIAGNOSTICOS EIRELI,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,4140.88,2,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,4104.0,1,UNCLASSIFIED,,,,
05462743000954,ABORGAMA DO BRASIL LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,4100.0,1,UNCLASSIFIED,,,,
76669670000167,TRANSVEPAR TRANSPORTES E VEICULOS PARANÁ,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,4090.72,1,UNCLASSIFIED,,,,
07052779000138,ALCI N. BECKER & CIA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,4060.0,1,UNCLASSIFIED,,,,
17500279000175,ABS SOLUCOES TECNICAS LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,4037.6,2,UNCLASSIFIED,,,,
52692151000151,SAN ANGEL CONSTRUTORA LTDA,OBRAS E INSTALAÇÕES,"CONSTRUÇÃO, REFORMA E AMPLIAÇÃO DE QUADR",4012.24,1,UNCLASSIFIED,,,,
17417928000179,VENTISOL DA AMAZONIA INDUSTRIA DE APAREL,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO CAM (CENTRO DE ATENDIMENTO,4005.0,1,UNCLASSIFIED,,,,
17417928000179,VENTISOL DA AMAZONIA INDUSTRIA DE APAREL,EQUIPAMENTOS E MATERIAL PERMANENTE,PROCAD - SUAS,4005.0,1,UNCLASSIFIED,,,,
11108062000138,ENTELCO TECNOLOGIA EM REDES DE DADOS LTD,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO SISTEMA DE INFORMÁTICA,3998.0,1,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,3968.0,3,UNCLASSIFIED,,,,
43496899000198,ALS UNIFORMES PROFISSIONAIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,3932.0,1,UNCLASSIFIED,,,,
07675477000116,IGAM CORPORATIVO CURSOS E ASSESSORIA S/S,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,CAPACITAÇÃO DE AGENTES PÚBLICOS,3920.0,3,UNCLASSIFIED,,,,
32593430000150,M CARREGA COMÉRCIO DE PRODUTOS HOSPITALA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3900.0,2,UNCLASSIFIED,,,,
89100135000132,UNIMED PLANALTO CENTRAL RS - COOPERATIVA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,TRANSPORTE SANITÁRIO ELETIVO,3900.0,1,UNCLASSIFIED,,,,
12581380000184,ALF COMERCIO DE ELETRODOMESTICOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,ATENÇÃO BÁSICA,3894.0,2,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,3881.45,2,UNCLASSIFIED,,,,
21112395000194,CIRURGICA LAJEADENSE LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,3859.0,2,UNCLASSIFIED,,,,
33484825000188,CONSELHO NACIONAL DE SEC. DE MUNICIPAIS,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,3840.0,1,UNCLASSIFIED,,,,
23310852000261,MURIEL A. BLAU & CIA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,3826.36,15,UNCLASSIFIED,,,,
54887860000118,MM PRODUTOS AUTOMOTIVOS LTDA.,MATERIAL DE CONSUMO,MANUT.DO ENS.FUND.FUNDEB 30%,3816.0,1,AUTOPECAS_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos e transporte escolar,Portal PMSB /despesas,Itens heterogêneos; não tratar como categoria única.
05387322000159,UNIÃO DOS DIRIGENTES MUNICIPAIS DE EDUCA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,3815.0,1,UNCLASSIFIED,,,,
18136904000104,GUILHERME XAVIER PIVA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,3797.1,1,UNCLASSIFIED,,,,
23597822000105,SERRA SAUDE COMERCIO DE EQUIPAMENTOS MED,MATERIAL DE CONSUMO,MANUTENÇÃO DO CER,3786.98,1,UNCLASSIFIED,,,,
20784313000195,RM COMERCIO DE MERCADORIAS E MATERIAIS L,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,3780.58,2,UNCLASSIFIED,,,,
07978004000198,DENTAL MED EQUIP.MAT ODONT.E HOSPITALARE,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3740.9,3,UNCLASSIFIED,,,,
08149396000145,DESIGN RICARDENSE - INDÚSTRIA DE MÓVEIS,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO FUNDO ESTADUAL DE ASSISTÊN,3659.5,1,UNCLASSIFIED,,,,
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,3640.0,3,UNCLASSIFIED,,,,
34034228000114,NOVO HORIZONTE COMERCIO DE PRODUTOS E AC,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3628.6,2,UNCLASSIFIED,,,,
46728867000169,RIKA COMERCIAL DE PRODUTOS GOVERNAMENTAI,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,3568.14,1,UNCLASSIFIED,,,,
20992564000165,HELPFIX ATACADO DE PAPELARIA LTDA-ME,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,3566.56,5,UNCLASSIFIED,,,,
26979673000129,JARDEL JACOBS PEREIRA DA SILVA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3557.44,3,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,GESTÃO ADM DO FUNDO DE ASSIST SOCIAL,3523.23,4,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
30986684000103,WE COMERCIO DE PRODUTOS E UTILIDADES DOM,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,3515.47,2,UNCLASSIFIED,,,,
24738613000199,MEGA PAPELARIA E ESPORTES EIRELI ME,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,3510.0,1,UNCLASSIFIED,,,,
54887860000118,MM PRODUTOS AUTOMOTIVOS LTDA.,MATERIAL DE CONSUMO,FOMENTO AO DESENVOLVIMENTO DA AGRICULTUR,3510.0,1,AUTOPECAS_CONSUMO,MEDIA_ALTA,materiais para manutenção de veículos/equipamentos e transporte escolar,Portal PMSB /despesas,Itens heterogêneos; não tratar como categoria única.
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DO SISTEMA DE INFORMÁTICA,3504.0,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
21112395000194,CIRURGICA LAJEADENSE LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3490.26,3,UNCLASSIFIED,,,,
20784313000195,RM COMERCIO DE MERCADORIAS E MATERIAIS L,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,3476.0,4,UNCLASSIFIED,,,,
23969712000119,L.J. BREDOW REPRESENTAÇÕES,MATERIAL DE CONSUMO,INICIAÇÃO À EDUCAÇÃO ALIMENTAR E NUTRICI,3475.0,1,UNCLASSIFIED,,,,
44639579000102,OESTE PRODUTOS DE LIMPEZA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3450.0,1,UNCLASSIFIED,,,,
51978129000100,ARPL DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3440.3,2,MATERIAL_EDUCACIONAL_CONSUMO,MEDIA,principalmente manutenção da educação infantil; item exato não aberto,Portal PMSB /despesas,Necessita termo/objeto.
53800800000153,NOBRE HORSE LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,3440.0,1,UNCLASSIFIED,,,,
42188256000114,ODIMED COMERCIO VAREJISTA DE PRODUTOS DE,MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,3429.7,1,UNCLASSIFIED,,,,
01656038000775,ITAIMBÉ AUTOMÓVEIS LTDA,MATERIAL DE CONSUMO,PROGRAMA SALVAR/SAMU,3409.8,4,UNCLASSIFIED,,,,
48057203000140,TACCUINO DISTRIBUIDORA DE MATERIAIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,3399.13,10,UNCLASSIFIED,,,,
89818686000136,ULFRO - UNIÃO LEGISLATIVOS FRONTEIRA OES,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,3374.68,1,UNCLASSIFIED,,,,
15318347000154,D.S.E. INDUSTRIA E COMERCIO DE MOVEIS DE,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,3360.0,1,UNCLASSIFIED,,,,
12418191000195,CONQUISTA DISTRIBUIDORA DE MEDICAMENTOS,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,3355.0,2,UNCLASSIFIED,,,,
59777691000187,HELLA COMERCIO E SERVICOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,3350.0,1,UNCLASSIFIED,,,,
58421861000123,VANINHA UTILIDADES LTDA,MATERIAL DE CONSUMO,PROGRAMA DE INICIAÇÃO ESPORTIVA EDUCACIO,3332.99,2,UNCLASSIFIED,,,,
63732144000152,PEPCON COMERCIAL LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,3312.12,2,UNCLASSIFIED,,,,
37885137000180,AMB DISTRIBUIDORA DE MEDICAMENTO E MATER,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,3300.0,1,UNCLASSIFIED,,,,
13021017000177,DPM EDUCAÇÃO LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DO DEPARTAMENTO DE TRIBUTAÇÃO,3290.0,4,UNCLASSIFIED,,,,
10583148000150,ANGELO CELESTINO FLAIN PETRINI JUNIOR,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,3267.0,2,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,3260.96,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
72150550000106,JULIANO DE COSTA LTDA  EPP,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,3248.1,4,UNCLASSIFIED,,,,
42338388000185,42.338.388 CARLOS ANSELMO FONTANELLA,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,3225.2,2,UNCLASSIFIED,,,,
28075541000106,INTEGRA GEOLOGIA AMBIENTAL LTDA ME,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,PROGRAMA DE SANEAMENTO BÁSICO RURAL,3200.0,1,UNCLASSIFIED,,,,
44449147000139,DM DISTRIBUIDORA DE DESCARTAVEIS LTDA,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,3155.45,2,UNCLASSIFIED,,,,
11262969000157,SUPRAMIL COMERCIAL LTDA,MATERIAL DE CONSUMO,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,3151.2,1,UNCLASSIFIED,,,,
30644818000108,CALMED SERVIÇOS TÉCNICOS E DISTRIBUIDORA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,3150.0,4,UNCLASSIFIED,,,,
08476288000187,DENISE ELISANDRA COUTO FERON,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL - NOVOS,3108.3,2,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,EXECUÇÃO DE EMENDAS PARL P/ ASSIST SOCIAL,3099.0,1,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
50445599000145,K2M MAQUINAS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,3080.0,1,UNCLASSIFIED,,,,
43463101000101,ABF DISTRIBUIDORA DE ALIMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DO GABINETE DO,3066.44,1,ALIMENTOS_CONSUMO,MEDIA_ALTA,"fornecimento associado a merenda escolar, restaurante popular e unidades sociais/saúde",Portal PMSB /despesas — ações orçamentárias,Ação e perfil do fornecedor sustentam alimento/consumo; itens e condições ainda não abertos.
43074841000156,AGIL STOCK COMERCIO DE MEDICAMENTOS LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,3054.94,1,UNCLASSIFIED,,,,
08149396000145,DESIGN RICARDENSE - INDÚSTRIA DE MÓVEIS,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,3043.63,1,UNCLASSIFIED,,,,
03961467000196,MULTI QUADROS E VIDROS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,3020.7,1,UNCLASSIFIED,,,,
30632911000100,C. F. MELGARECHO,EQUIPAMENTOS E MATERIAL PERMANENTE,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,3000.0,1,UNCLASSIFIED,,,,
04709243000154,BS EQUIPAMENTOS INDUSTRIA E COMERCIO LTD,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,2990.0,1,UNCLASSIFIED,,,,
58951274000146,RAFAEL L. SCHRAMM,MATERIAL DE CONSUMO,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,2988.0,1,UNCLASSIFIED,,,,
06175908000112,BIO LOGICA DISTRIBUIDORA LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ATENÇÃO BÁSICA,2980.0,1,UNCLASSIFIED,,,,
91083212000135,DENTÁRIA E DIST.  HOSP.  PORTO ALEGRENSE,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",ATENÇÃO BÁSICA,2980.0,1,UNCLASSIFIED,,,,
56004897000186,TRIUNFO ILUMINACAO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,2978.5,1,UNCLASSIFIED,,,,
47484691000100,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTI,MATERIAL DE CONSUMO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,2956.54,1,UNCLASSIFIED,,,,
19555146000121,2B DISTRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,2950.0,1,UNCLASSIFIED,,,,
23969712000119,L.J. BREDOW REPRESENTAÇÕES,MATERIAL DE CONSUMO,EXECUÇÃO DE EMENDAS PARL P/ ASSIST SOCIAL,2949.2,1,UNCLASSIFIED,,,,
28337943000123,CA COMERCIO DE ALIMENTOS EIRELI,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,2927.08,3,UNCLASSIFIED,,,,
06037744000167,ADILSON MOURA DE ALMEIDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO TRANSPORTE ESCOLAR - ENSIN,2890.0,1,UNCLASSIFIED,,,,
15759650000192,TAIUR SCHUMACHER - ME,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,2890.0,1,UNCLASSIFIED,,,,
42496258000170,METTA FARMACEUTICA LTDA,"MATERIAL, BEM OU SERVIÇO PARA DIST. GRATUITA",FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,2848.86,1,UNCLASSIFIED,,,,
51740794000160,YNEMED PRODUTOS MEDICOS E HOSPITALARES L,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,2838.0,4,UNCLASSIFIED,,,,
04812021000162,NOROESTE MAQUINAS E EQUIPAMENTOS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,2834.44,2,UNCLASSIFIED,,,,
44223526000106,DISTRIBUIDORA AGUA BOA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,2806.08,3,UNCLASSIFIED,,,,
01484706000139,IGAM-INSTIT.GAMMA DE ASSES.ORGAO PUBL.S/,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES ADMINISTRATIVA,2800.0,1,UNCLASSIFIED,,,,
50210605000185,GT COMERCIO E LICITACOES LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,2787.8,2,UNCLASSIFIED,,,,
48670007000147,IRM COMERCIO DE EQUIPAMENTOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,2777.32,2,UNCLASSIFIED,,,,
23457564000153,AJM INSUMOS INDUSTRIAIS EIRELI,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2772.0,1,UNCLASSIFIED,,,,
18740207000168,JOHAN E STEFANI LTDA - ME,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,2750.0,1,UNCLASSIFIED,,,,
32121534000162,ADEMIR ABRAO BRUSTOLIN 62179330049,MATERIAL DE CONSUMO,MANUTENÇÃO DO RESTAURANTE POPULAR,2719.0,1,UNCLASSIFIED,,,,
34098668000216,SULPASSO COMERCIO DE CAMINHOES LTDA,MATERIAL DE CONSUMO,MANUT.DO ENS.FUND.FUNDEB 30%,2707.53,2,UNCLASSIFIED,,,,
18527195000198,DOMINIO COMERCIO DE EQUIPAMENTOS LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DO RESTAURANTE POPULAR,2688.92,1,UNCLASSIFIED,,,,
37406687000170,INFRASEG EQUIPAMENTOS DE PROTEÇÃO LTDA,MATERIAL DE CONSUMO,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,2672.4,2,UNCLASSIFIED,,,,
01952684000194,G3 COMERCIAL LTDA,MATERIAL DE CONSUMO,FARMÁCIA BÁSICA E DEMANDAS JUDICIAIS,2662.08,2,UNCLASSIFIED,,,,
23588621000133,VITOR DIOGO WENDLING,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,2656.0,1,UNCLASSIFIED,,,,
40044357000196,CJC COMERCIO VAREJISTA E ATACADISTA DE F,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,2637.6,1,UNCLASSIFIED,,,,
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO ENSINO FUNDAMENTAL - MDE,2600.0,1,UNCLASSIFIED,,,,
55875621000100,BS COLORS COMERCIO DE TINTAS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO INFANTIL,2600.0,1,UNCLASSIFIED,,,,
41507227000105,JAB COMERCIO E DISTRIBUICAO DE PRODUTOS,MATERIAL DE CONSUMO,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2589.32,6,UNCLASSIFIED,,,,
28337943000123,CA COMERCIO DE ALIMENTOS EIRELI,MATERIAL DE CONSUMO,MANUTENÇÃO DO CAPS AD E AÇÕES PARA RECUP,2588.0,2,UNCLASSIFIED,,,,
17605216000183,EFICAZ MED COMERCIO DE PRODUTOS HOSPITAL,EQUIPAMENTOS E MATERIAL PERMANENTE,BLOC PROT SOC ESPEC MÉDIA E ALTA COMPLEX,2580.0,2,UNCLASSIFIED,,,,
05090524000134,COSTA MACHADO & RODRIGUES LTDA,SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO,BLOCO DE PROTEÇÃO SOCIAL BÁSICA,2574.8,1,SERVICO_TIC,ALTA_RUBRICA_ACAO,"serviços TIC em educação, administração e saúde",Portal PMSB /despesas,Objeto específico por empenho ainda não aberto.
04812021000162,NOROESTE MAQUINAS E EQUIPAMENTOS LTDA,MATERIAL DE CONSUMO,"MANUTENÇÃO DE IMÓVEIS, VEÍCULOS E EQUIPAM",2567.31,1,UNCLASSIFIED,,,,
07014318000170,CISCRE IMPORTACAO E DISTRIBUICAO DE PROD,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,2551.54,1,UNCLASSIFIED,,,,
22525517000137,J.F COMERCIO DE MATERIAL E MEDICAMENTOS,MATERIAL DE CONSUMO,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,2545.01,4,UNCLASSIFIED,,,,
89818686000136,ULFRO - UNIÃO LEGISLATIVOS FRONTEIRA OES,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES PARLAMENTARES,2531.01,1,UNCLASSIFIED,,,,
15318347000154,D.S.E. INDUSTRIA E COMERCIO DE MOVEIS DE,EQUIPAMENTOS E MATERIAL PERMANENTE,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2520.0,1,UNCLASSIFIED,,,,
24802687000309,"HS COMERCIO, LOCACAO E MANUTENCAO DE EQU",EQUIPAMENTOS E MATERIAL PERMANENTE,GESTÃO ADM DO FUNDO DE ASSIST SOCIAL,2499.64,1,UNCLASSIFIED,,,,
59058520000106,RZN COMERCIO LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DOS SERVIÇOS DE SEGURANÇA NO,2490.0,1,UNCLASSIFIED,,,,
11175931000147,MASTERFER COMERCIO DE FERRAGENS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,2483.8,1,UNCLASSIFIED,,,,
88733811000142,FAMURS - FEDERAÇÃO DAS ASSOC. DE MUNICIP,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2471.0,4,UNCLASSIFIED,,,,
27403752000150,KAPRICHO DITRIBUIDORA LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DA EDUCAÇÃO BÁSICA - SALÁRIO,2451.0,1,UNCLASSIFIED,,,,
42572060000129,PORTO ATACADISTA LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,2433.68,4,UNCLASSIFIED,,,,
26769011000124,GRAFICA JHZ LTDA,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,ATENÇÃO BÁSICA,2430.0,1,UNCLASSIFIED,,,,
04892707000100,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST D,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO DAS ATIVIDADES DA SECRETARIA,2424.6,4,UNCLASSIFIED,,,,
63679550000107,VERLUMA COMERCIO LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,PRÓ-INFÂNCIA,2415.0,1,UNCLASSIFIED,,,,
50591089000186,A2XR COMERCIAL LTDA,MATERIAL DE CONSUMO,ATENÇÃO BÁSICA,2401.3,4,UNCLASSIFIED,,,,
22525517000137,J.F COMERCIO DE MATERIAL E MEDICAMENTOS,MATERIAL DE CONSUMO,PROGRAMA DE VIGILÂNCIA E PROMOÇÃO DA SAÚ,2400.0,1,UNCLASSIFIED,,,,
42422253000101,EMPRESA DE TECNOLOGIA E INFORMACOES DA P,OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA,MANUTENÇÃO ADMINISTRATIVA DO FUNDO DE PR,2400.0,4,UNCLASSIFIED,,,,
26348306000127,"T&T INDUSTRIA, COMERCIO, IMPORTACAO E EX",MATERIAL DE CONSUMO,MANUT. DAS ATIV. DOS SERV. URBANOS,2393.4,1,UNCLASSIFIED,,,,
15759650000192,TAIUR SCHUMACHER - ME,EQUIPAMENTOS E MATERIAL PERMANENTE,ASSISTÊNCIA À SAÚDE - MÉDIA E ALTA COMPL,2393.0,3,UNCLASSIFIED,,,,
01656038000775,ITAIMBÉ AUTOMÓVEIS LTDA,MATERIAL DE CONSUMO,MANUTENÇÃO DO FUNDO MUNICIPAL DE ILUMINA,2377.05,4,UNCLASSIFIED,,,,
18136904000104,GUILHERME XAVIER PIVA LTDA,EQUIPAMENTOS E MATERIAL PERMANENTE,AQUISIÇÃO DE EQUIPAMENTOS E MATERIAIS PE,2339.1,3,UNCLASSIFIED,,,,
30401055000174,ARMACOES NORTE COMERCIO DE FERRAGENS LTD,MATERIAL DE CONSUMO,VIAS URBANAS E RURAIS,2307.5,1,UNCLASSIFIED,,,,
